id,sampling_weight,a,y,sex,race,mom_educ,dad_educ,log_parent_income,log_parent_wealth,test_percentile
1730,1.0178090776782482,untreated,FALSE,Female,Non-Hispanic Black,High school,Some college,9.875688638366064,9.914505223209723,0
1731,0.9643257912015543,treated,TRUE,Female,Non-Hispanic Black,High school,No dad,9.081416261021642,9.177017407141374,51.232989080241794
1732,1.0149756484897807,treated,TRUE,Female,Non-Hispanic Non-Black,High school,High school,9.890118752435244,10.77941488015667,71.10630862354488
1733,0.9572293952805921,untreated,FALSE,Male,Hispanic,Some college,No dad,11.918286475901834,8.604769301954203,26.289661916625118
1734,0.979777271230705,treated,FALSE,Male,Non-Hispanic Non-Black,Some college,No dad,9.180544477387132,5.630060073898532,39.93059995429569
1735,1.0014787573367356,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,< HS,9.567397748154677,13.240381493638884,50.55013643359336
1736,1.0490854971576482,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,< HS,10.733816346295974,9.47773100086761,41.27068377654766
1737,1.0160516133066266,untreated,FALSE,Female,Hispanic,< HS,< HS,9.968857339600287,9.821439511166306,25.77619907712549
1738,0.9587923233397304,untreated,TRUE,Male,Non-Hispanic Non-Black,Some college,High school,11.583704515926481,11.975278234183165,70.94240279295573
1739,0.953070254647173,untreated,FALSE,Female,Non-Hispanic Non-Black,< HS,Some college,9.229451831025827,10.825540874013026,10.832115880224627
1740,1.047420051181689,untreated,FALSE,Female,Non-Hispanic Black,Some college,< HS,10.771554509341335,10.658231397794223,44.88500430148966
1741,1.001246746769175,untreated,FALSE,Female,Non-Hispanic Black,< HS,No dad,7.391221488528355,6.905955734492317,4.563756014356635
1742,0.966142800473608,untreated,FALSE,Male,Hispanic,Some college,No dad,9.257612183135276,7.98384769369676,0
1743,0.9780054506612942,untreated,FALSE,Male,Hispanic,High school,Some college,14.163066897073016,6.220580550580085,8.117126023388423
1744,0.959412836562842,untreated,FALSE,Male,Non-Hispanic Black,< HS,Some college,8.923570337205517,8.887868940447868,23.32321676126141
1745,1.0053632932482288,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,High school,8.348037415441592,10.26803745713455,52.506940889904165
1746,1.021582318423316,untreated,FALSE,Female,Non-Hispanic Black,Some college,< HS,10.46271225528003,8.810435205292825,51.78892260910885
1747,1.004359030094929,untreated,FALSE,Female,Non-Hispanic Non-Black,Some college,High school,9.936455480966858,11.941369333029686,17.705134358268175
1748,0.964792533358559,untreated,FALSE,Male,Non-Hispanic Non-Black,Some college,High school,9.227294134153166,10.688003913003358,43.63071308034801
1749,0.9764749211957678,treated,TRUE,Male,Non-Hispanic Non-Black,College,College,10.830113707643614,11.477962552736933,89.77860080402867
1750,1.000297228153795,untreated,TRUE,Female,Non-Hispanic Non-Black,Some college,Some college,10.332748366472742,10.818224333107727,51.592632690774785
1751,0.9692202252801507,untreated,FALSE,Male,Non-Hispanic Non-Black,High school,< HS,11.115739248479967,10.02941902723558,41.57592374447697
1752,0.98886463020462545,untreated,FALSE,Female,Non-Hispanic Non-Black,< HS,No dad,9.307921146404093,7.69385684696171,35.79446100404866
1753,1.0224234440596773,untreated,TRUE,Male,Non-Hispanic Non-Black,High school,No dad,9.783497699825817,10.002809146499322,27.788645685932874
1754,0.9982091303681955,untreated,FALSE,Female,Non-Hispanic Black,Some college,High school,8.534766827895318,10.011900216176645,13.312317029246259
1755,0.9654162152903154,untreated,FALSE,Male,Hispanic,< HS,High school,10.718627976593957,10.115555158326387,0
1756,0.9941359449643642,untreated,FALSE,Male,Non-Hispanic Black,High school,Some college,10.959132453086768,10.123268715086423,7.416675332589723
1757,0.9716793651692569,untreated,FALSE,Male,Non-Hispanic Non-Black,High school,High school,8.735482331303288,8.136224811927029,43.117863404215505
1758,0.9882468458963558,untreated,FALSE,Female,Hispanic,< HS,< HS,12.166648639307676,8.054569000870167,1.484629270515562
1759,0.9606400905409828,untreated,FALSE,Female,Non-Hispanic Non-Black,College,No dad,9.333687852972599,8.054651880098785,0
1760,1.0182322195731104,untreated,FALSE,Male,Non-Hispanic Black,High school,< HS,10.899246293076528,6.199212592775451,22.282351659925716
1761,1.0395411466481164,treated,TRUE,Female,Hispanic,High school,High school,10.766132279526687,11.541043771583995,55.65419528028508
1762,1.0153122152434662,treated,TRUE,Male,Non-Hispanic Non-Black,College,No dad,9.858713837575632,11.819215878218928,73.51307227098104
1763,0.9725759256631136,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,College,9.498338751197943,10.802051609823115,16.939669751734076
1764,0.9722171186236664,treated,TRUE,Female,Non-Hispanic Non-Black,College,College,12.46110472875886,13.040552280213923,57.88782772937042
1765,1.0361945793032648,untreated,FALSE,Female,Hispanic,No mom,< HS,10.919554227070094,7.423330777363076,54.54196491741524
1766,1.047754029533826,untreated,FALSE,Male,Non-Hispanic Non-Black,< HS,< HS,10.30728660300589,9.379400554956892,8.505688297679939
1767,0.9747778005432337,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,Some college,12.473655251250232,10.716102148142555,100
1768,1.014526027929969,treated,TRUE,Male,Non-Hispanic Black,College,No dad,9.438833905371078,7.604927790915827,85.11947569477911
1769,1.042874584812671,untreated,TRUE,Male,Non-Hispanic Non-Black,College,No dad,7.745519229924691,9.998208027919517,27.917362369504282
1770,1.0105255333706737,untreated,TRUE,Male,Non-Hispanic Non-Black,College,College,11.507700352057222,11.8017593788495,77.93951899286655
1771,1.0232947577023879,untreated,FALSE,Male,Non-Hispanic Non-Black,High school,No dad,8.115379582454153,8.948442721596258,92.12953746570957
1772,1.0094186005415395,untreated,FALSE,Female,Non-Hispanic Non-Black,No mom,< HS,10.946763508320165,8.99383235943067,64.55758601899136
1773,1.036342148273252,untreated,FALSE,Male,Non-Hispanic Non-Black,< HS,No dad,9.750149562240152,10.506257251962472,7.667337055400914
1774,0.9968090252717957,untreated,FALSE,Female,Hispanic,< HS,< HS,9.848155960976046,10.423183478514163,0
1775,1.0214040452614426,untreated,FALSE,Female,Hispanic,< HS,< HS,7.553448320885585,9.540081053469178,30.558790833267434
1776,1.0149466975126415,untreated,FALSE,Female,Non-Hispanic Black,< HS,< HS,9.590715544727916,8.840004955464158,9.295933870414117
1777,0.9525194716872647,treated,FALSE,Female,Non-Hispanic Non-Black,College,College,13.361191083435312,12.269618829040429,100
1778,0.9793686914956197,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,No dad,9.62192183240709,10.183654252804727,24.457132036156082
1779,1.007797748153098,untreated,FALSE,Male,Non-Hispanic Black,No mom,No dad,9.232497382482983,10.110753290989942,16.274140685007534
1780,0.9938670078059658,untreated,FALSE,Male,Non-Hispanic Non-Black,< HS,College,7.353549819821669,7.78875406984591,46.18492969006573
1781,0.9901579974452034,untreated,FALSE,Male,Non-Hispanic Black,Some college,Some college,8.742974346467323,9.550561884570556,54.89826883206398
1782,1.0065551970619708,untreated,FALSE,Female,Non-Hispanic Black,College,Some college,8.730077411340543,11.32491550883879,54.089971968444274
1783,0.9581629246938973,untreated,FALSE,Female,Hispanic,College,Some college,9.953700756031331,13.237039869974364,33.64684501761749
1784,1.0233483333373443,untreated,FALSE,Female,Hispanic,< HS,No dad,8.940383502972056,9.310607049065796,15.76830077594421
1785,1.047549662180245,untreated,FALSE,Male,Hispanic,< HS,< HS,8.358614337764733,9.974375081380302,41.10768093634217
1786,0.9819197460077703,treated,FALSE,Female,Non-Hispanic Black,< HS,No dad,8.436817050650102,8.791767338873985,44.07120627831843
1787,0.9772568259155378,untreated,FALSE,Male,Non-Hispanic Non-Black,Some college,High school,10.152028648616387,8.7416612962388065,34.21557473199384
1788,1.001134772435762,untreated,FALSE,Female,Hispanic,< HS,No dad,8.146652374735233,7.240577511779177,0
1789,0.9820406099082902,untreated,FALSE,Female,Hispanic,No mom,High school,6.889279563620802,6.8034425042086815,45.6373786135086
1790,0.9662431902950629,untreated,FALSE,Female,Non-Hispanic Non-Black,< HS,< HS,10.555310210607887,11.70522915942385,37.62716985858849
1791,1.0115487355273216,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,High school,9.4751842016077,13.450558527953001,64.5123375030004
1792,0.9996948897140101,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,High school,11.23045261283221,8.618924373423997,59.94465428827236
1793,1.0391178698278964,untreated,TRUE,Male,Non-Hispanic Black,Some college,Some college,11.58133395722217,12.513732845965786,35.30974335668209
1794,1.0056961209513247,untreated,FALSE,Female,Non-Hispanic Black,Some college,High school,11.004082973052546,10.126396448289457,34.28027499889734
1795,0.9948355309432373,untreated,FALSE,Male,Hispanic,Some college,< HS,9.109643990175998,11.184873578116528,38.24548185251406
1796,0.9953355755191297,untreated,TRUE,Male,Non-Hispanic Non-Black,College,College,9.594568536109712,14.692419384717226,86.60187400168547
1797,1.019379407237284,untreated,FALSE,Male,Hispanic,High school,No dad,9.930155507415314,9.147130832065175,39.98659046701002
1798,1.0028481007087975,untreated,FALSE,Female,Hispanic,Some college,No dad,9.062645393878876,7.415636188800496,37.06606257047025
1799,0.968821170181036,untreated,FALSE,Female,Non-Hispanic Black,High school,High school,9.216160318603066,9.848182577715457,34.23164701464974
1800,1.0143096167361363,treated,FALSE,Male,Non-Hispanic Non-Black,Some college,College,11.170565687875996,13.220016930102107,63.663173451760784
1801,0.9661794638959691,untreated,TRUE,Male,Hispanic,< HS,< HS,10.885210797272261,7.755606066587106,12.197566762931046
1802,1.016258461540565,untreated,FALSE,Male,Non-Hispanic Non-Black,< HS,< HS,8.408250059861865,7.77015589824769,71.67855434463735
1803,0.9653399694245308,untreated,FALSE,Male,Non-Hispanic Black,No mom,No dad,6.313839472479044,7.94771838012493,14.853427423672537
1804,1.027487293072045,untreated,FALSE,Female,Non-Hispanic Non-Black,College,No dad,9.693162562119534,9.660963775970762,100
1805,1.0040589408949017,untreated,TRUE,Male,Non-Hispanic Non-Black,High school,College,12.704191863386466,9.7694843665587,23.103851178868126
1806,0.9580793007975443,untreated,FALSE,Male,Non-Hispanic Non-Black,No mom,High school,10.591390264383504,7.6809353661155715,68.74458471016811
1807,1.0134411943145096,untreated,FALSE,Male,Non-Hispanic Black,Some college,High school,10.235072766918622,8.698187427761496,0
1808,1.0291687115794048,untreated,TRUE,Female,Non-Hispanic Non-Black,No mom,Some college,5.594573563550076,11.565269443031344,39.62888610581053
1809,0.9911160321207717,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,High school,9.4751842016077,13.450558527953001,64.5123375030004
1810,0.9736965589690953,treated,FALSE,Male,Non-Hispanic Non-Black,High school,High school,9.905679648064346,13.747036267990874,76.37495930868732
1811,1.036335383518599,untreated,FALSE,Female,Non-Hispanic Black,< HS,No dad,10.015770556600781,8.371708745314441,0
1812,1.033882173988968,untreated,FALSE,Male,Non-Hispanic Non-Black,Some college,No dad,8.868994716637264,9.028066437245451,24.495761453523482
1813,0.9687510846881195,untreated,FALSE,Female,Non-Hispanic Black,Some college,Some college,11.639050445801828,9.624108850524166,23.862787060788357
1814,1.0126413411460817,untreated,FALSE,Female,Hispanic,< HS,No dad,7.969380255776491,7.066231427603257,20.733455498563462
1815,0.9654859172413125,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,No dad,9.62192183240709,10.183654252804727,24.457132036156082
1816,1.042087702616118,treated,FALSE,Female,Non-Hispanic Non-Black,College,College,9.001011580003373,13.823986551134887,100
1817,1.002618841570802,treated,TRUE,Female,Non-Hispanic Non-Black,College,College,11.966502090911819,11.992945379817384,68.69034902286734
1818,0.9617231415119022,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,< HS,8.232555642333454,11.307684425678156,9.477518502214188
1819,0.9990471023833379,untreated,FALSE,Female,Non-Hispanic Non-Black,< HS,< HS,8.84578964181113,8.792585786997279,17.580961589212492
1820,1.0248246146366,untreated,FALSE,Male,Non-Hispanic Black,College,College,8.48197137138112,13.088946767236562,0
1821,1.0361455190926792,untreated,FALSE,Male,Non-Hispanic Non-Black,Some college,Some college,9.164169656272064,8.338398188373043,37.792196846877744
1822,0.9859801489161327,untreated,FALSE,Male,Non-Hispanic Non-Black,College,No dad,9.239448204479817,12.500464008091495,80.47015876265588
1823,1.042687240196392,untreated,FALSE,Female,Non-Hispanic Black,< HS,High school,8.174481842115272,7.290166818197539,2.8249367667345737
1824,0.9703793490072712,untreated,FALSE,Female,Hispanic,Some college,No dad,9.823279930826361,10.231243285766148,78.31609244638204
1825,1.03420688721817,untreated,FALSE,Male,Non-Hispanic Non-Black,No mom,High school,10.591390264383504,7.6809353661155715,68.74458471016811
1826,1.037228620890528,untreated,FALSE,Male,Non-Hispanic Non-Black,High school,No dad,9.213613719384853,10.557542013637097,48.58238777749876
1827,0.9662805360741913,untreated,FALSE,Male,Non-Hispanic Non-Black,High school,< HS,10.946102614518747,8.230593974329848,2.5277802468037507
1828,0.9663143488578498,untreated,TRUE,Male,Non-Hispanic Non-Black,College,No dad,11.55927920364112,12.506705136030924,100
1829,0.950675551709719,untreated,FALSE,Female,Non-Hispanic Black,< HS,No dad,7.000979896780103,9.848984359224199,29.307764458312942
1830,1.0317058119690046,untreated,FALSE,Female,Hispanic,No mom,No dad,5.159011222156924,8.869944391266012,47.76627666829188
1831,0.9887206159764901,untreated,FALSE,Male,Non-Hispanic Black,High school,Some college,9.4339694952265,8.50840404359145,51.75546863513166
1832,0.9903736227657646,untreated,FALSE,Male,Non-Hispanic Black,High school,High school,8.378638558582745,10.552038266049623,13.11072966897558
1833,0.9709727733861655,untreated,FALSE,Male,Non-Hispanic Black,Some college,College,10.258210564427685,13.092981534588478,40.83071936756749
1834,1.0222991231130436,untreated,FALSE,Female,Non-Hispanic Black,College,College,10.421503602691862,8.87361431291687,76.45096670723714
1835,1.0303882020292803,untreated,TRUE,Male,Non-Hispanic Non-Black,Some college,No dad,9.693594697794271,11.793521210211754,77.05437456394068
1836,1.007663164823316,untreated,FALSE,Male,Non-Hispanic Non-Black,High school,No dad,12.325699696700845,7.624452612750014,65.45997753326303
1837,1.0352021891856567,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,High school,9.376940146021033,8.668163365132255,27.2861011402302
1838,0.9523219630587846,untreated,FALSE,Male,Non-Hispanic Non-Black,High school,High school,9.622040351165149,10.610154013259605,32.99089773521842
1839,0.9546499420888721,untreated,FALSE,Male,Non-Hispanic Black,High school,< HS,9.139398465478578,8.225211155930099,10.666758197363428
1840,0.9530308215878903,treated,TRUE,Male,Non-Hispanic Non-Black,High school,College,11.651742982085715,12.738473116205494,77.71640760495454
1841,0.9666020802455023,untreated,FALSE,Female,Hispanic,High school,< HS,9.24739308190655,8.937022807832555,62.70373238292872
1842,0.9850511771393939,untreated,FALSE,Male,Hispanic,Some college,No dad,9.325807772321268,7.694695526740085,55.3412382641412
1843,1.0280364087084308,untreated,FALSE,Female,Non-Hispanic Non-Black,No mom,High school,11.137172518776971,10.169296817860642,46.06705636539824
1844,0.9918075224850327,untreated,FALSE,Male,Hispanic,Some college,Some college,10.322045440927969,9.338226735426169,96.8200613647077
1845,1.0352842509746552,untreated,FALSE,Male,Non-Hispanic Black,College,College,11.13018214264021,12.641986055544653,47.81614770947756
1846,0.9543136874912306,untreated,FALSE,Male,Non-Hispanic Black,College,No dad,11.091599282535638,9.281194040804314,56.444195400081064
1847,0.9515184729360043,treated,TRUE,Female,Hispanic,Some college,College,10.406870217772683,11.163390859514355,53.65710175543977
1848,0.9550011301413178,untreated,FALSE,Male,Non-Hispanic Non-Black,Some college,No dad,9.583976154523812,11.208513216301698,67.63853185982458
1849,1.0036690586945043,treated,TRUE,Male,Non-Hispanic Black,College,College,9.428935891376545,9.231584018723698,100
1850,1.0021975659998135,untreated,FALSE,Male,Non-Hispanic Black,No mom,No dad,10.69915612821997,10.753529085981116,36.36277110125672
1851,0.9788676145486533,untreated,TRUE,Male,Hispanic,High school,Some college,9.07048630228861,10.367738463577801,16.475099795584818
1852,1.0245251529384405,untreated,FALSE,Female,Hispanic,< HS,< HS,9.848155960976046,10.423183478514163,0
1853,0.984977010707371,untreated,TRUE,Male,Hispanic,College,College,10.997481609241712,12.289206447657424,70.02811464838696
1854,0.972556579601951,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,< HS,10.733816346295974,9.47773100086761,41.27068377654766
1855,0.9702954714652151,untreated,FALSE,Female,Hispanic,< HS,No dad,11.352511825970383,4.308806149874054,20.633962025401573
1856,1.0159013480180874,untreated,FALSE,Male,Non-Hispanic Non-Black,< HS,High school,10.52115073485956,8.489354396360163,54.12699561668388
1857,0.9919749184045941,untreated,TRUE,Female,Non-Hispanic Non-Black,Some college,High school,9.125608793772246,12.300413448348634,53.61765231535897
1858,1.046448194142431,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,High school,8.469964229800848,13.351507558727343,3.2046748702853733
1859,1.0092251097084954,treated,FALSE,Female,Non-Hispanic Non-Black,High school,No dad,8.256433911353179,10.890237838784893,87.21945576611058
1860,0.9507486802525817,untreated,FALSE,Female,Non-Hispanic Non-Black,Some college,No dad,9.063986759910382,8.54399889982008,18.888346175202447
1861,1.026236602361314,untreated,FALSE,Male,Hispanic,< HS,No dad,10.638968747300513,6.066059007900629,36.49808783102295
1862,1.0287579502444715,untreated,TRUE,Male,Hispanic,Some college,< HS,10.28620049029808,5.809121657073314,52.3898687884489
1863,0.9996003357227892,untreated,FALSE,Female,Hispanic,< HS,< HS,8.201462308406295,11.634735588925974,15.55075814921822
1864,1.0488345378311352,untreated,TRUE,Male,Non-Hispanic Non-Black,High school,High school,10.08580987549613,10.010334615958689,21.58114359196525
1865,1.0067435973556713,untreated,FALSE,Male,Non-Hispanic Non-Black,< HS,No dad,8.592806485001754,7.674963330763073,0
1866,0.9859404810937121,untreated,FALSE,Female,Non-Hispanic Non-Black,< HS,High school,8.080773573521283,10.415811832211494,46.078142715099126
1867,1.0398844894953072,untreated,FALSE,Male,Non-Hispanic Non-Black,Some college,Some college,9.655383581806134,12.312869561672825,69.69596131200974
1868,0.9928492106264457,untreated,FALSE,Female,Hispanic,High school,High school,11.158891250358833,10.106727338904303,100
1869,0.9878285897430032,treated,FALSE,Female,Non-Hispanic Non-Black,High school,No dad,8.256433911353179,10.890237838784893,87.21945576611058
1870,0.968008172372356,untreated,FALSE,Male,Non-Hispanic Non-Black,High school,High school,9.938153192622313,8.744441678540383,34.6379180183266
1871,1.0440657063852996,untreated,FALSE,Female,Non-Hispanic Black,High school,No dad,8.185546935934648,6.761989763666138,13.796399434665663
1872,1.0088196366559714,treated,TRUE,Male,Non-Hispanic Non-Black,College,No dad,9.899637718439688,12.991513258501096,91.5216418170471
1873,0.9854647608706728,untreated,TRUE,Female,Hispanic,High school,Some college,6.920489068457614,7.428318803492183,87.76934231902767
1874,1.0215622725198046,untreated,FALSE,Female,Non-Hispanic Non-Black,College,High school,11.304585560162408,12.905066000233477,54.43478147170253
1875,0.9603974763769656,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,Some college,9.937142956707858,10.35979911637807,42.2575446484029
1876,1.0212216657819226,treated,FALSE,Female,Non-Hispanic Non-Black,High school,College,11.195665629752986,9.786691872225886,100
1877,0.9911018958780915,untreated,FALSE,Female,Non-Hispanic Non-Black,College,College,13.126822374162648,10.066859076983938,55.09432168007611
1878,1.042604293813929,untreated,TRUE,Female,Non-Hispanic Non-Black,Some college,No dad,10.181291124204382,8.75183586145265,59.47825230688179
1879,0.9687607143772766,treated,TRUE,Male,Non-Hispanic Non-Black,College,College,10.825899717209955,11.656188973880793,61.39678891865093
1880,0.9858865092042833,untreated,FALSE,Male,Non-Hispanic Non-Black,High school,No dad,10.304216032244193,7.707901441251368,60.939731274667764
1881,0.9938346965005621,treated,FALSE,Female,Hispanic,Some college,High school,9.714615608383557,9.915974923013767,59.6608795409458
1882,1.0275991545291618,untreated,FALSE,Female,Non-Hispanic Non-Black,Some college,High school,9.921602644445235,12.239970838172022,68.69574235280663
1883,0.989684195490554,untreated,FALSE,Female,Non-Hispanic Black,Some college,No dad,9.283764438185598,7.6100190733892905,36.20044682787339
1884,0.9911207662895322,untreated,FALSE,Female,Non-Hispanic Black,Some college,No dad,8.487167217962343,8.374596176017594,33.71609913772636
1885,1.020766088552773,untreated,FALSE,Female,Non-Hispanic Black,High school,< HS,10.960840795325726,9.62670437427802,38.554220168067665
1886,0.974015774950385,untreated,FALSE,Male,Non-Hispanic Non-Black,No mom,No dad,10.112966123658817,9.774184144639666,33.443240866921144
1887,0.9810550375608728,untreated,FALSE,Male,Non-Hispanic Black,Some college,No dad,9.72110320690161,11.217150401501678,22.084494830959805
1888,0.963894010707736,untreated,TRUE,Male,Non-Hispanic Non-Black,College,College,10.633740469971487,12.134192320153614,73.51340498357656
1889,1.0496111613465473,untreated,FALSE,Female,Non-Hispanic Black,Some college,No dad,7.767491216548012,8.224601736647738,7.783046762974283
1890,1.0232704719295724,untreated,FALSE,Female,Non-Hispanic Black,High school,No dad,8.362787122966491,8.42009787846331,23.74102149571599
1891,0.9626114737475291,untreated,FALSE,Female,Non-Hispanic Black,College,High school,13.92242379156373,11.125166013219541,34.04986546713136
1892,1.0483494887128473,untreated,FALSE,Female,Non-Hispanic Black,High school,College,8.735928558610047,9.71195713983332,35.68112141419175
1893,0.962653195252642,untreated,TRUE,Male,Non-Hispanic Black,High school,High school,9.339959002870891,11.031486188869208,35.57115069672651
1894,0.9895598693750799,untreated,FALSE,Female,Hispanic,Some college,No dad,7.228498374076581,8.645111173388068,50.30012079496187
1895,1.0437674223911018,untreated,FALSE,Male,Non-Hispanic Black,< HS,No dad,7.900269460936982,10.179091149567336,0
1896,1.0204081628471613,untreated,TRUE,Female,Non-Hispanic Non-Black,College,No dad,10.77094130515833,12.782597676290623,44.64053133665687
1897,1.0028501632390543,untreated,FALSE,Male,Non-Hispanic Non-Black,Some college,College,10.502769547888436,13.804161217216432,64.27664954041657
1898,1.0116120917722582,untreated,FALSE,Male,Non-Hispanic Non-Black,High school,High school,11.893904717740675,8.521519579658285,0
1899,1.0186528011225164,treated,TRUE,Male,Non-Hispanic Non-Black,College,College,12.038675723320102,14.077384973356242,100
1900,0.9543325160397216,treated,TRUE,Male,Non-Hispanic Non-Black,High school,High school,10.912028442140153,9.377357334418761,80.91576051818639
1901,1.0294151728274301,treated,FALSE,Male,Non-Hispanic Black,College,Some college,13.672349414897994,9.605328314759468,70.53016462060661
1902,1.0021259461762384,untreated,FALSE,Male,Non-Hispanic Black,College,No dad,10.91450489350669,6.789019776385999,39.793610165286545
1903,0.9571282759075984,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,No dad,9.280893343598834,7.940909625813987,26.768266041169497
1904,0.9977911537280306,treated,TRUE,Male,Hispanic,Some college,Some college,9.991041817060504,6.546173989734098,48.56021774187073
1905,1.0071849116124212,untreated,TRUE,Female,Non-Hispanic Non-Black,High school,< HS,12.412854833461061,10.80112266441573,75.40819126936128
1906,1.0264949716860428,untreated,FALSE,Female,Hispanic,Some college,< HS,7.503932497572242,10.94981489518881,7.725121539753523
1907,0.9977476996835322,treated,FALSE,Male,Non-Hispanic Non-Black,College,High school,11.094942208086135,11.764046790333026,73.501478690448
1908,0.990693474188447,untreated,FALSE,Female,Non-Hispanic Non-Black,Some college,College,10.541138581617808,12.340491180287817,55.719568451026994
1909,1.0407847231021152,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,High school,10.492059849310666,10.913512314469548,34.620044096713634
1910,1.0262875963235274,untreated,FALSE,Female,Hispanic,< HS,No dad,8.69485836649204,6.942428570415329,39.08202261038976
1911,1.0487901102053,untreated,FALSE,Male,Hispanic,< HS,High school,9.445263217543916,10.65175346335103,15.115263702527933
1912,0.9831679254304617,untreated,FALSE,Male,Non-Hispanic Black,< HS,< HS,9.920107631054941,11.806899001285682,15.35150985147568
1913,1.0290632246993483,untreated,FALSE,Female,Hispanic,No mom,No dad,6.96645632786708,9.285035380796709,29.16113930849794
1914,0.9582419634098187,untreated,FALSE,Female,Non-Hispanic Black,< HS,High school,11.028695568102927,9.998324855925361,49.05456214057439
1915,0.9567714026197791,treated,FALSE,Female,Non-Hispanic Black,College,College,12.990251659146477,9.818887554012571,27.343280525777654
1916,0.9897994828177616,treated,FALSE,Female,Non-Hispanic Non-Black,Some college,College,9.812010520588837,10.66876720355053,58.773293637441604
1917,1.015926362760365,untreated,FALSE,Male,Non-Hispanic Non-Black,High school,< HS,9.081432846652138,10.461857690687971,43.866608989257486
1918,0.9721297303680331,untreated,FALSE,Male,Non-Hispanic Black,High school,High school,10.223209105615158,9.964293714077543,18.97901942331536
1919,0.9930366612272337,treated,FALSE,Female,Non-Hispanic Non-Black,Some college,College,10.998900765073218,9.985809054319871,74.17671518470297
1920,0.9829429705627263,treated,FALSE,Female,Non-Hispanic Black,High school,High school,12.226524448619053,8.97788591875012,14.419293849877548
1921,0.9785304035292938,treated,TRUE,Female,Non-Hispanic Non-Black,College,< HS,13.288379422040173,10.008949395283636,67.08447759269703
1922,1.0422539942897857,untreated,FALSE,Female,Hispanic,< HS,No dad,6.182201781033989,9.220950439484302,8.973947616035343
1923,0.9852799825835973,untreated,FALSE,Female,Non-Hispanic Black,No mom,High school,8.583097220770231,9.209776275238823,27.81368652152851
1924,0.9585847381036728,untreated,FALSE,Female,Hispanic,High school,< HS,10.985049131384038,5.59349570152266,28.30186444285235
1925,0.9900020705070347,untreated,FALSE,Male,Hispanic,< HS,< HS,9.307958264821638,7.624202420563215,14.569638310423413
1926,1.0372462301747873,treated,FALSE,Female,Non-Hispanic Non-Black,College,College,8.984091625921462,12.274079774652717,65.87551036337332
1927,1.0034824369475246,untreated,FALSE,Female,Hispanic,High school,High school,10.581555090481908,10.625273833960907,0
1928,1.035086322389543,untreated,FALSE,Female,Non-Hispanic Black,Some college,No dad,10.658514085368848,9.892439166814635,0
1929,1.0033859497169033,untreated,FALSE,Male,Hispanic,< HS,< HS,8.310887593029323,9.917889215624307,43.15717295581062
1930,0.9866260462906211,untreated,FALSE,Female,Non-Hispanic Black,Some college,No dad,8.069122792056326,11.337487147934166,12.734253980555483
1931,0.9539337817579507,untreated,FALSE,Female,Non-Hispanic Non-Black,High school,< HS,9.748890621953347,13.469197556274125,79.02795599293431
1932,0.9901536494260654,untreated,TRUE,Male,Non-Hispanic Black,< HS,No dad,9.40162376376297,8.818234412100704,0
1933,1.006941661518067,treated,FALSE,Female,Non-Hispanic Black,Some college,No dad,10.01710071230079,7.2984423472468265,79.14000795501678
1934,0.9980894729029387,untreated,FALSE,Male,Non-Hispanic Black,High school,< HS,10.428326909189988,8.368515307099681,16.23445295694642
1935,1.0397099326364696,untreated,TRUE,Male,Non-Hispanic Non-Black,High school,< HS,9.32801223665285,8.650104938867857,41.81076954617771
1936,1.0084823495242745,untreated,FALSE,Male,Non-Hispanic Black,High school,High school,9.934448041543446,10.479635974801763,35.380423708138096
1937,0.9644658692413941,untreated,FALSE,Male,Hispanic,High school,High school,11.68968639219971,7.036183777933987,20.46142758462411
1938,1.0441735094645992,untreated,FALSE,Female,Non-Hispanic Non-Black,College,College,12.101163568083397,10.46981785955275,75.79754574379584
1939,1.0015569751616566,untreated,FALSE,Female,Hispanic,< HS,Some college,7.276085449477813,7.423077152440483,0
1940,1.015113393845968,untreated,FALSE,Male,Hispanic,< HS,No dad,9.947565576963171,8.547668883195232,8.49339957535752
1941,0.999363511800766,untreated,FALSE,Female,Hispanic,< HS,No dad,7.400935309412713,8.47104267057517,6.937747137944328
1942,1.0276871412526816,treated,TRUE,Female,Non-Hispanic Black,Some college,Some college,10.560423638059401,8.934107631808601,51.24450487401175
1943,1.0206054357346148,untreated,TRUE,Male,Non-Hispanic Non-Black,Some college,High school,10.997675797186988,11.883541343755606,77.12873165438764
