sex,year,employed
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1974,FALSE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,TRUE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1975,FALSE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
male,1976,TRUE
