observation_id,sampling_weight,treated,y,race,pre_age,pre_educ,pre_marital,pre_employed,pre_fulltime,pre_tenure,pre_experience
3582,1.2626613184053248,FALSE,TRUE,Non-Hispanic Non-Black,25.520399789627156,High school,married,TRUE,TRUE,0.1,0.1
3583,0.7213231341480689,FALSE,TRUE,Non-Hispanic Black,28.610141410356626,High school,no_partner,TRUE,TRUE,3.6502872850763968,5.575301199956078
3584,0.5,FALSE,TRUE,Non-Hispanic Black,24.97715756481588,High school,no_partner,TRUE,FALSE,0.5452863729202753,0.5452863729202753
3585,0.5,FALSE,TRUE,Non-Hispanic Black,34.7404882621894,4-year degree,no_partner,TRUE,TRUE,4.191025341977916,4.191025341977916
3586,1.2822505925530465,FALSE,TRUE,Non-Hispanic Non-Black,23.03417620062976,High school,no_partner,TRUE,FALSE,0.1,0.1
3587,1.0017336573538584,FALSE,TRUE,Hispanic,28.186855396197164,High school,married,TRUE,TRUE,0.1,0.1
3588,0.5,FALSE,TRUE,Hispanic,20.183401773139106,Less than high school,no_partner,FALSE,FALSE,0.1,0.21105072469223524
3589,1.3353211676422183,FALSE,FALSE,Non-Hispanic Black,24.959945685464653,High school,no_partner,TRUE,FALSE,0.1,0.6451545687893101
3590,1.248761477915979,FALSE,TRUE,Non-Hispanic Non-Black,20.69706646392554,High school,no_partner,TRUE,FALSE,0.1,0.1
3591,1.3561873138012122,FALSE,FALSE,Non-Hispanic Non-Black,23.20124962987628,Less than high school,no_partner,FALSE,FALSE,0.1,0.2057860173894196
3592,1.4708031221773856,FALSE,TRUE,Non-Hispanic Non-Black,21.60066964453197,High school,no_partner,TRUE,TRUE,4.234257792208927,13.933073585204957
3593,0.6814620969159274,FALSE,TRUE,Hispanic,19.172016831892265,High school,no_partner,TRUE,FALSE,0.2982536488945893,0.4143136819964506
3594,1.3620636404436703,FALSE,FALSE,Non-Hispanic Non-Black,21.887066171283863,Less than high school,no_partner,FALSE,FALSE,0.1,0.1
3595,1.3636388717139953,FALSE,TRUE,Non-Hispanic Non-Black,32.056426165414685,4-year degree,married,TRUE,TRUE,0.1,0.1
3596,1.3540606324304243,FALSE,TRUE,Non-Hispanic Non-Black,22.59308246401475,High school,no_partner,TRUE,FALSE,1.6213146228865192,2.53211622627229
3597,1.3952321806487582,FALSE,TRUE,Non-Hispanic Non-Black,28.10268611178839,2-year degree,no_partner,TRUE,FALSE,2.771324550583958,5.757842576982787
3598,1.3249861229697402,FALSE,TRUE,Non-Hispanic Non-Black,32.05174597270113,4-year degree,no_partner,TRUE,FALSE,0.7994470008759822,0.7994470008759822
3599,1.2457670860163212,FALSE,TRUE,Non-Hispanic Non-Black,24.65872977905409,4-year degree,married,TRUE,TRUE,6.68301076556568,10.10978631884873
3600,1.3417730944104702,TRUE,TRUE,Non-Hispanic Non-Black,24.583039513577976,High school,no_partner,TRUE,TRUE,0.9143366397426738,5.441075207435663
3601,0.5,FALSE,TRUE,Hispanic,23.480926085481382,High school,no_partner,FALSE,FALSE,0.1,0.6685460053002961
3602,0.8234302882300943,FALSE,TRUE,Non-Hispanic Black,33.41253059721508,4-year degree,no_partner,TRUE,TRUE,4.796617039663499,8.130146544424207
3603,1.3631504696597907,TRUE,TRUE,Non-Hispanic Black,23.331993540026623,High school,no_partner,FALSE,FALSE,0.1,3.998132056180526
3604,1.3955527912924814,FALSE,FALSE,Non-Hispanic Non-Black,24.93955899728985,High school,no_partner,FALSE,FALSE,0.1,2.90951717023447
3605,0.9100188976074167,FALSE,FALSE,Hispanic,22.248308664296474,High school,no_partner,TRUE,TRUE,0.7365747591798983,5.41613230179218
3606,1.2359879419279771,FALSE,TRUE,Non-Hispanic Non-Black,21.594837626929703,Less than high school,cohabiting,TRUE,TRUE,0.14948210134591378,0.14948210134591378
3607,1.411853660682407,FALSE,FALSE,Non-Hispanic Non-Black,23.186422634127045,High school,married,TRUE,TRUE,0.1,5.66439209855862
3608,1.3680836302033508,FALSE,TRUE,Non-Hispanic Non-Black,21.87704430133159,High school,no_partner,TRUE,FALSE,0.1,0.1
3609,0.540658399921162,FALSE,TRUE,Hispanic,30.780457224366387,High school,no_partner,TRUE,TRUE,0.1,4.507686772930212
3610,0.5407630052630863,FALSE,TRUE,Hispanic,30.29954915504743,Less than high school,married,TRUE,FALSE,0.1,3.3723154539888016
3611,1.4926240945601341,FALSE,TRUE,Non-Hispanic Non-Black,22.26837441201585,High school,no_partner,TRUE,TRUE,1.6630984317735529,1.6630984317735529
3612,0.6427957037374299,FALSE,FALSE,Hispanic,33.85526274590593,High school,married,FALSE,FALSE,0.1,0.2834424269296374
3613,1.45201946996798,FALSE,TRUE,Non-Hispanic Non-Black,27.9285375661603,4-year degree,cohabiting,TRUE,TRUE,1.6395875537856122,1.6395875537856122
3614,1.3585505503455395,TRUE,FALSE,Non-Hispanic Non-Black,32.06027959287018,High school,cohabiting,FALSE,FALSE,0.1,4.23234520756473
3615,1.2380292519296932,TRUE,TRUE,Non-Hispanic Non-Black,35.58740689086503,2-year degree,married,TRUE,TRUE,4.667723328795606,7.661822594231898
3616,0.5,FALSE,TRUE,Hispanic,24.662587770274765,High school,no_partner,TRUE,FALSE,0.1,1.085717203420623
3617,1.273781294794707,FALSE,TRUE,Non-Hispanic Non-Black,25.98270237394863,High school,no_partner,TRUE,TRUE,1.6702316603341951,3.3594480061064522
3618,0.5,FALSE,TRUE,Non-Hispanic Black,29.315499320719635,High school,no_partner,FALSE,FALSE,0.1,1.778418816164788
3619,1.4610870192841954,FALSE,TRUE,Non-Hispanic Non-Black,31.76186637004909,High school,cohabiting,TRUE,TRUE,3.0676732748500632,3.0676732748500632
3620,0.5,FALSE,TRUE,Hispanic,28.902859833009014,High school,no_partner,TRUE,TRUE,1.3674815630240718,8.16675337733469
3621,0.6978123862424777,FALSE,TRUE,Non-Hispanic Black,29.190944398671743,High school,no_partner,TRUE,TRUE,1.7894723700161057,1.7894723700161057
3622,1.1778300885567423,FALSE,TRUE,Non-Hispanic Non-Black,23.707928060482967,High school,no_partner,TRUE,FALSE,0.1,0.1
3623,1.5324828540804367,FALSE,TRUE,Non-Hispanic Non-Black,22.325270933651435,High school,no_partner,FALSE,FALSE,0.1,0.1
3624,0.5,FALSE,TRUE,Hispanic,30.37190527643207,High school,no_partner,TRUE,TRUE,2.235405391855172,8.326586793655242
3625,1.3128940076539646,TRUE,TRUE,Non-Hispanic Non-Black,25.087350683847827,4-year degree,cohabiting,TRUE,TRUE,2.0520811251915454,9.368076404603043
3626,1.3789484831130592,FALSE,TRUE,Non-Hispanic Non-Black,29.978857859243966,High school,no_partner,TRUE,TRUE,1.9776934486141278,4.647365210152851
3627,1.1740109684614395,FALSE,TRUE,Hispanic,30.771792953471518,4-year degree,no_partner,TRUE,TRUE,0.2384685536082225,0.2384685536082225
3628,0.5,FALSE,TRUE,Hispanic,19.817736893723836,Less than high school,no_partner,TRUE,TRUE,1.5691467059575577,5.5262079963619914
3629,0.679309902651845,FALSE,TRUE,Non-Hispanic Black,27.88048004689954,High school,no_partner,TRUE,FALSE,1.5616910416886705,3.4462172954436774
3630,1.4780444805285602,FALSE,TRUE,Non-Hispanic Non-Black,24.842969199451314,High school,no_partner,FALSE,FALSE,0.1,0.1
3631,1.487232734876825,FALSE,TRUE,Non-Hispanic Non-Black,31.019376246260926,4-year degree,married,TRUE,TRUE,4.449863828445459,8.058013892272443
3632,1.326315416860971,FALSE,TRUE,Non-Hispanic Non-Black,21.529462800078804,High school,no_partner,TRUE,FALSE,0.32896052678889454,0.32896052678889454
3633,0.5,TRUE,TRUE,Hispanic,33.640070577120056,4-year degree,married,TRUE,TRUE,1.6678500885205878,1.6678500885205878
3634,1.2594062809557562,FALSE,TRUE,Non-Hispanic Non-Black,32.54118246222646,2-year degree,cohabiting,TRUE,TRUE,0.1,7.256743370518944
3635,0.6121654295689959,FALSE,FALSE,Non-Hispanic Black,20.98392218918072,Less than high school,no_partner,FALSE,FALSE,0.1,1.0996679750786207
3636,1.453365121385445,FALSE,TRUE,Non-Hispanic Non-Black,21.878985704343684,High school,no_partner,FALSE,FALSE,0.1,0.19471603523523734
3637,0.5,FALSE,TRUE,Non-Hispanic Black,26.547583720984015,High school,no_partner,TRUE,FALSE,0.1,2.5303027974799708
3638,1.4973898458926485,FALSE,TRUE,Non-Hispanic Non-Black,19.15036990966437,High school,no_partner,TRUE,FALSE,0.16256806885486208,0.38295694389901475
3639,1.2483952363596618,FALSE,TRUE,Non-Hispanic Non-Black,29.585315223577627,2-year degree,married,TRUE,TRUE,6.531655751332994,6.531655751332994
3640,0.8450425712947938,TRUE,FALSE,Hispanic,24.662232744249433,High school,no_partner,TRUE,TRUE,2.98330557601209,7.479052274641931
3641,1.3885315739106898,FALSE,TRUE,Non-Hispanic Non-Black,30.122691987387796,High school,cohabiting,TRUE,TRUE,0.9669025133963709,0.9669025133963709
3642,0.6831203930475146,FALSE,TRUE,Non-Hispanic Black,27.02261275432514,High school,no_partner,TRUE,FALSE,1.907627693597341,1.907627693597341
3643,1.4092273322000248,FALSE,TRUE,Non-Hispanic Non-Black,27.6148030980164,2-year degree,married,TRUE,TRUE,4.103279429631211,4.103279429631211
3644,1.6044930575655216,TRUE,TRUE,Non-Hispanic Non-Black,31.963693273193027,High school,married,TRUE,FALSE,1.3146570018096198,5.35480069375552
3645,1.2744535026682575,FALSE,FALSE,Non-Hispanic Non-Black,29.77636215034208,High school,no_partner,TRUE,TRUE,0.17512602284382328,0.5320265806796813
3646,1.402079942819415,FALSE,TRUE,Non-Hispanic Non-Black,22.45664339373044,High school,no_partner,TRUE,FALSE,0.5592307909318515,1.94661424303516
3647,0.6695709934685461,FALSE,TRUE,Non-Hispanic Black,37.09058755700398,4-year degree,no_partner,TRUE,TRUE,0.1,4.514016228700992
3648,1.4835373692475355,FALSE,TRUE,Non-Hispanic Non-Black,23.07531169033659,High school,no_partner,TRUE,FALSE,0.1,1.9864363277613248
3649,0.5934167646456092,FALSE,FALSE,Non-Hispanic Black,26.131181097075327,High school,cohabiting,TRUE,FALSE,3.0354256586168984,3.0354256586168984
3650,1.2531664864285794,FALSE,TRUE,Non-Hispanic Non-Black,26.407761527516083,High school,no_partner,TRUE,FALSE,0.3872965318231045,0.3872965318231045
3651,1.174470098067543,FALSE,TRUE,Non-Hispanic Non-Black,26.12059031672573,4-year degree,married,TRUE,TRUE,0.950883870984937,5.481222791400304
3652,1.4012046243446568,FALSE,TRUE,Non-Hispanic Non-Black,25.984436810340178,High school,no_partner,TRUE,TRUE,3.70919686931563,3.70919686931563
3653,0.6644937860146655,FALSE,TRUE,Non-Hispanic Black,26.710860517447898,High school,no_partner,TRUE,FALSE,0.1,0.1
3654,1.0410079209405356,FALSE,TRUE,Hispanic,24.22620344113631,High school,no_partner,TRUE,TRUE,0.1,0.1
3655,1.400137088345864,FALSE,TRUE,Non-Hispanic Non-Black,27.18499148982135,High school,no_partner,TRUE,TRUE,0.1,6.296412443554072
3656,1.441171187996624,TRUE,TRUE,Non-Hispanic Non-Black,27.07755893373378,High school,cohabiting,TRUE,TRUE,0.3025483943853571,0.3025483943853571
3657,0.7061394865936516,FALSE,TRUE,Non-Hispanic Black,18,High school,no_partner,TRUE,FALSE,0.1,0.1
3658,1.4013798311246446,FALSE,TRUE,Non-Hispanic Non-Black,27.344271015188095,4-year degree,married,TRUE,TRUE,0.7531820039340382,5.740045077765211
3659,1.4562332617840619,FALSE,TRUE,Non-Hispanic Non-Black,24.762572195341185,Less than high school,married,TRUE,TRUE,0.1,9.112148666009212
3660,1.37080443116323,FALSE,FALSE,Non-Hispanic Non-Black,19.842745821717138,Less than high school,no_partner,TRUE,FALSE,0.1,0.1
3661,1.5501345667135453,FALSE,TRUE,Non-Hispanic Non-Black,18,High school,no_partner,TRUE,FALSE,0.7312636827625277,1.9953430797169969
3662,1.5335168675936233,FALSE,TRUE,Non-Hispanic Non-Black,21.41831527467761,Less than high school,no_partner,TRUE,TRUE,0.1,2.6074341223907624
3663,1.4932172843078357,FALSE,TRUE,Non-Hispanic Non-Black,24.024459616079493,High school,cohabiting,TRUE,TRUE,5.09433036744044,9.950618694820674
3664,0.6738516883553208,FALSE,FALSE,Non-Hispanic Black,22.9889132946723,Less than high school,cohabiting,FALSE,FALSE,0.1,0.7708338864104645
3665,1.4756739916789008,FALSE,TRUE,Non-Hispanic Non-Black,21.2723792676036,High school,no_partner,TRUE,FALSE,0.2884554984394716,0.2884554984394716
3666,0.5,FALSE,FALSE,Hispanic,28.30424937286522,High school,no_partner,TRUE,TRUE,0.7446801288458065,1.6678244327098484
3667,0.5,FALSE,TRUE,Non-Hispanic Black,24.660068734362493,High school,no_partner,TRUE,FALSE,1.456562106781332,2.904823796849991
3668,1.3825465824798724,FALSE,TRUE,Non-Hispanic Non-Black,29.64631068964499,Less than high school,married,TRUE,FALSE,0.9612725839180857,1.343679066088423
3669,0.9508552798335749,FALSE,TRUE,Hispanic,24.725362544998223,High school,no_partner,TRUE,TRUE,0.1,0.1
3670,1.3633172788926147,FALSE,TRUE,Non-Hispanic Non-Black,20.516861479275825,High school,no_partner,TRUE,FALSE,1.1042762075018167,1.1042762075018167
3671,1.5076369096874622,TRUE,TRUE,Non-Hispanic Non-Black,33.841109463346406,4-year degree,married,TRUE,FALSE,1.88547545352261,5.761986558028346
3672,1.3001769498624476,TRUE,FALSE,Non-Hispanic Non-Black,29.531091605709832,High school,no_partner,FALSE,FALSE,0.1,3.5043716623799988
3673,1.0808195792848219,FALSE,TRUE,Non-Hispanic Non-Black,25.702595220934427,High school,no_partner,TRUE,FALSE,0.1,0.1
3674,0.777987274296181,TRUE,TRUE,Non-Hispanic Black,35.117261110510796,4-year degree,married,TRUE,TRUE,2.1548444845976107,6.738284917072264
3675,0.5,FALSE,TRUE,Hispanic,25.95324091778422,High school,no_partner,TRUE,FALSE,0.5492450769954619,0.5492450769954619
3676,1.4174993600815364,FALSE,TRUE,Non-Hispanic Non-Black,24.330432984573026,High school,no_partner,TRUE,FALSE,0.9860280793899194,0.9860280793899194
3677,0.9803147547976647,FALSE,TRUE,Non-Hispanic Black,28.452704389399358,High school,no_partner,TRUE,TRUE,1.4203913966467598,4.989971288168176
3678,0.5,FALSE,FALSE,Hispanic,26.714261595590227,High school,no_partner,FALSE,FALSE,0.1,1.2305528693274033
3679,0.5,FALSE,TRUE,Non-Hispanic Black,20.356392951284512,High school,cohabiting,TRUE,TRUE,2.0675816874575075,3.8536394706247963
3680,1.4998637429502217,FALSE,FALSE,Non-Hispanic Non-Black,24.281764417666057,High school,no_partner,FALSE,FALSE,0.1,0.1
3681,1.3826142418011356,FALSE,FALSE,Non-Hispanic Non-Black,25.205542855424003,High school,married,FALSE,FALSE,0.1,0.1
3682,1.0591753524872345,FALSE,TRUE,Non-Hispanic Non-Black,29.228138899757457,4-year degree,no_partner,TRUE,TRUE,4.312843627422984,5.461976358968635
3683,1.3489042153326847,FALSE,TRUE,Non-Hispanic Non-Black,22.351420743636638,High school,no_partner,FALSE,FALSE,0.1,2.5743811791538653
3684,0.9999613414810087,FALSE,TRUE,Hispanic,18.388652776036025,Less than high school,no_partner,TRUE,FALSE,1.2693287550834724,2.097923281706226
3685,0.7163618609084249,FALSE,TRUE,Non-Hispanic Black,25.407161675211324,High school,no_partner,TRUE,TRUE,4.6424983151578605,4.6424983151578605
3686,1.2913996396533698,FALSE,TRUE,Non-Hispanic Non-Black,22.118631608931956,Less than high school,no_partner,FALSE,FALSE,0.1,1.1510714222726992
3687,0.9997623285801678,FALSE,TRUE,Non-Hispanic Black,35.89516127166715,4-year degree,no_partner,TRUE,TRUE,6.062426393055256,11.311963891900852
3688,0.8983842519754586,FALSE,TRUE,Non-Hispanic Black,19.466138073389587,High school,no_partner,TRUE,FALSE,0.1,0.1
3689,1.4369592223128416,TRUE,FALSE,Non-Hispanic Non-Black,31.210235557178457,4-year degree,married,TRUE,TRUE,0.1,5.158744317814566
3690,1.488611822509974,FALSE,TRUE,Non-Hispanic Non-Black,25.6493599288352,High school,no_partner,TRUE,FALSE,0.43988461151781505,0.43988461151781505
3691,1.3066829516393725,TRUE,FALSE,Non-Hispanic Non-Black,23.336886955938255,Less than high school,cohabiting,TRUE,FALSE,0.8622591480722769,0.9131090428924966
3692,1.3407470414191338,FALSE,TRUE,Non-Hispanic Non-Black,25.397122211175873,4-year degree,no_partner,TRUE,FALSE,0.1,1.3203689371887708
3693,1.5244537384601216,FALSE,TRUE,Non-Hispanic Non-Black,27.450079234809028,4-year degree,married,TRUE,TRUE,0.1,8.763359344529823
3694,0.5465759909939015,FALSE,FALSE,Hispanic,34.35931689776634,High school,no_partner,TRUE,FALSE,0.7734696661081266,0.7734696661081266
3695,1.246091888194722,FALSE,TRUE,Non-Hispanic Non-Black,22.3428782144573,High school,no_partner,TRUE,FALSE,0.1,2.094928933492075
3696,0.5055504185189286,FALSE,TRUE,Non-Hispanic Black,24.409153468564536,High school,no_partner,TRUE,TRUE,0.1,6.5531302467622305
3697,1.252103091660295,FALSE,TRUE,Non-Hispanic Non-Black,21.24568143941667,High school,no_partner,TRUE,FALSE,0.1,0.1
3698,0.7020188088489098,FALSE,FALSE,Non-Hispanic Black,34.89594997838616,High school,cohabiting,FALSE,FALSE,0.1,4.796407509962478
3699,1.4589231579513,TRUE,TRUE,Non-Hispanic Non-Black,27.410477622013605,High school,cohabiting,TRUE,TRUE,0.1,0.1
3700,1.2056542902225198,FALSE,TRUE,Non-Hispanic Non-Black,29.652979944976494,4-year degree,no_partner,TRUE,TRUE,2.762932591125632,2.762932591125632
3701,1.299901723198523,FALSE,TRUE,Non-Hispanic Non-Black,25.32837600671211,High school,no_partner,TRUE,TRUE,0.1,0.1
3702,1.3309724332981352,FALSE,FALSE,Hispanic,29.899456680299515,High school,cohabiting,TRUE,FALSE,0.33851636888924314,0.4610371839285945
3703,1.268694561550898,FALSE,TRUE,Non-Hispanic Non-Black,18.958999924939548,Less than high school,cohabiting,FALSE,FALSE,0.1,3.833481361125621
3704,0.9662833004175275,FALSE,TRUE,Hispanic,28.83311616920748,2-year degree,no_partner,TRUE,TRUE,0.1,5.390680305940924
3705,1.2955595724600932,FALSE,TRUE,Non-Hispanic Non-Black,20.406263901829718,High school,no_partner,TRUE,FALSE,0.9603727241883502,2.2408061841078544
3706,1.4097986015786843,FALSE,TRUE,Non-Hispanic Non-Black,24.744283389261458,High school,no_partner,FALSE,FALSE,0.1,0.1
3707,1.4799309869507613,FALSE,TRUE,Non-Hispanic Non-Black,29.759979139289253,High school,married,TRUE,TRUE,0.1,0.1
3708,0.5,FALSE,TRUE,Non-Hispanic Non-Black,23.627481754201604,High school,cohabiting,TRUE,FALSE,0.9634042155519276,0.9634042155519276
3709,1.3074139267386917,FALSE,TRUE,Non-Hispanic Non-Black,21.46157547951099,Less than high school,cohabiting,TRUE,FALSE,1.4030725841612108,1.4030725841612108
3710,0.9453208107328226,FALSE,FALSE,Non-Hispanic Black,24.926540632727868,Less than high school,no_partner,FALSE,FALSE,0.1,0.1
3711,0.5,FALSE,FALSE,Non-Hispanic Black,34.56811590388583,4-year degree,no_partner,FALSE,FALSE,0.1,2.2365367655382347
3712,0.5,FALSE,TRUE,Non-Hispanic Black,27.706462058892548,High school,no_partner,TRUE,TRUE,1.2644152204545875,8.557149733643625
3713,1.4621211135374308,FALSE,TRUE,Non-Hispanic Non-Black,27.752451228222608,4-year degree,married,TRUE,TRUE,0.1,3.1891770013611964
3714,1.549372149642268,FALSE,TRUE,Non-Hispanic Non-Black,24.688012395089938,High school,no_partner,TRUE,TRUE,0.9449845292943659,3.980277607550664
3715,0.8553639214986937,TRUE,FALSE,Non-Hispanic Black,25.128223294095203,High school,no_partner,FALSE,FALSE,0.1,0.1
3716,0.6359958410420066,FALSE,TRUE,Non-Hispanic Black,19.89677435034382,Less than high school,no_partner,TRUE,FALSE,0.7242880271950598,0.7242880271950598
3717,1.0923890476165552,FALSE,TRUE,Hispanic,28.18807583140434,High school,married,TRUE,TRUE,3.059662390363799,6.876023886124929
3718,0.5638537833339314,FALSE,TRUE,Hispanic,24.6752607724517,High school,no_partner,FALSE,FALSE,0.1,1.0212960028150926
3719,1.2919163367448063,FALSE,FALSE,Non-Hispanic Non-Black,24.070268550599813,High school,no_partner,TRUE,FALSE,0.1,0.1
3720,1.3734408210460511,TRUE,FALSE,Non-Hispanic Non-Black,31.882767400018786,4-year degree,married,TRUE,TRUE,0.1,1.14214014803256
3721,1.2424435991556948,FALSE,TRUE,Non-Hispanic Non-Black,23.300356950739772,High school,no_partner,FALSE,FALSE,0.1,1.875723292123388
3722,0.8174638064249694,FALSE,TRUE,Hispanic,24.08594287198052,High school,married,TRUE,TRUE,1.9691450453341264,9.075902851928621
3723,0.7709423238969052,FALSE,TRUE,Non-Hispanic Black,28.112197695586556,High school,no_partner,TRUE,TRUE,0.7306961227615096,3.5944274700954972
3724,1.4240380956895478,FALSE,TRUE,Non-Hispanic Non-Black,29.15618263902298,4-year degree,no_partner,TRUE,TRUE,6.170430338769457,7.324126506413547
3725,1.3521008420062584,FALSE,TRUE,Non-Hispanic Non-Black,29.655877851122113,4-year degree,no_partner,TRUE,TRUE,0.1421968042180768,5.301296610878327
3726,1.3259678082394135,FALSE,TRUE,Non-Hispanic Non-Black,21.946743750668467,High school,no_partner,TRUE,FALSE,0.18958210396042263,0.5634656300953934
3727,1.4313206501110356,FALSE,TRUE,Non-Hispanic Non-Black,29.998857480405064,High school,married,TRUE,TRUE,0.1,0.1
3728,1.6288987397416703,FALSE,TRUE,Non-Hispanic Non-Black,23.431264542925625,High school,cohabiting,TRUE,FALSE,0.1,6.31121800366833
3729,1.4829284849716136,FALSE,TRUE,Non-Hispanic Non-Black,30.739037621746274,4-year degree,no_partner,TRUE,TRUE,0.6175264153814732,6.860993726405409
3730,1.2742144362578498,FALSE,TRUE,Non-Hispanic Non-Black,26.644350721518464,High school,no_partner,TRUE,TRUE,1.915417676040509,1.915417676040509
3731,1.4084215688713602,TRUE,TRUE,Non-Hispanic Non-Black,30.098965144072515,4-year degree,married,TRUE,FALSE,0.8004258709366636,6.668872503048517
3732,1.2954538149153938,FALSE,FALSE,Non-Hispanic Non-Black,29.569716256681776,Less than high school,no_partner,FALSE,FALSE,0.1,0.2239221911769935
3733,1.0804501441220606,FALSE,TRUE,Non-Hispanic Non-Black,26.142893239712578,4-year degree,no_partner,TRUE,FALSE,1.5532028600541368,4.459482800796028
3734,1.3550453467538592,TRUE,TRUE,Non-Hispanic Non-Black,33.432013340078555,4-year degree,married,TRUE,TRUE,5.042683832773899,7.482060314344009
3735,1.256692163060824,FALSE,TRUE,Non-Hispanic Non-Black,19.374331328434018,Less than high school,no_partner,TRUE,FALSE,0.1,0.952359727095712
3736,0.7222209552580333,FALSE,TRUE,Non-Hispanic Black,24.803684832551323,High school,no_partner,TRUE,TRUE,0.1,4.583625253808626
3737,1.4545999085975363,FALSE,TRUE,Non-Hispanic Non-Black,26.772770495375273,High school,married,TRUE,TRUE,9.841259084097214,11.823246752906956
3738,0.9300754113341876,FALSE,TRUE,Non-Hispanic Black,28.634823086700262,4-year degree,no_partner,TRUE,FALSE,2.6207545467409785,3.798956512939082
3739,0.952257268306802,FALSE,TRUE,Hispanic,23.71543847560336,High school,no_partner,TRUE,FALSE,0.1,0.1
3740,0.7859692368484089,FALSE,TRUE,Non-Hispanic Black,27.560741207868666,4-year degree,cohabiting,TRUE,TRUE,3.07909364065,6.868468463325032
3741,1.2365114495762342,FALSE,TRUE,Non-Hispanic Non-Black,26.876991001804143,4-year degree,no_partner,TRUE,TRUE,2.111277952539037,2.111277952539037
3742,1.5327431913732377,FALSE,FALSE,Non-Hispanic Non-Black,23.511807018985465,High school,no_partner,TRUE,FALSE,0.9541398152291541,0.9541398152291541
3743,1.5588300253837215,FALSE,TRUE,Non-Hispanic Non-Black,29.7373549700872,4-year degree,no_partner,FALSE,FALSE,0.1,2.7464390103366516
3744,1.3379401757752876,TRUE,FALSE,Non-Hispanic Non-Black,25.541982723612286,High school,no_partner,FALSE,FALSE,0.1,4.896169832827352
3745,1.3718904310621811,FALSE,TRUE,Non-Hispanic Non-Black,25.513972572052044,High school,no_partner,TRUE,TRUE,3.6838398096016656,6.246415367707337
3746,1.264685234309878,FALSE,TRUE,Non-Hispanic Non-Black,21.434378790062617,High school,no_partner,TRUE,FALSE,0.1,0.1630431347102752
3747,0.5,FALSE,TRUE,Hispanic,25.608188921109313,High school,no_partner,TRUE,TRUE,4.167837502616951,6.15671101575639
3748,1.1716821696188091,FALSE,TRUE,Non-Hispanic Non-Black,21.122016708661405,High school,no_partner,FALSE,FALSE,0.1,0.3742333641415198
3749,0.5,FALSE,TRUE,Hispanic,23.637975873408887,High school,no_partner,TRUE,TRUE,0.8128297898029362,2.3162358998180554
3750,0.9534281510655624,TRUE,TRUE,Non-Hispanic Black,22.900869364004112,High school,no_partner,FALSE,FALSE,0.1,1.1946797429773404
3751,1.4296704523513453,FALSE,TRUE,Non-Hispanic Non-Black,34.67940711893463,4-year degree,cohabiting,TRUE,TRUE,0.2618124532886943,0.6095738929755186
3752,1.2911878940363237,FALSE,TRUE,Non-Hispanic Non-Black,22.39041365686348,High school,no_partner,TRUE,FALSE,0.1,0.1
3753,1.3424213215872367,FALSE,TRUE,Non-Hispanic Non-Black,25.27134867446979,High school,no_partner,TRUE,FALSE,0.9815804667671447,0.9815804667671447
3754,1.5503990463057555,FALSE,TRUE,Non-Hispanic Non-Black,24.948843634780896,High school,no_partner,TRUE,FALSE,0.1,0.1
3755,1.3358058652868523,FALSE,TRUE,Non-Hispanic Non-Black,24.700065447177675,4-year degree,no_partner,TRUE,TRUE,3.2298584793284455,3.2298584793284455
3756,1.369445772574067,FALSE,FALSE,Non-Hispanic Non-Black,26.554683430180404,High school,no_partner,FALSE,FALSE,0.1,0.1
3757,0.7466842356189534,FALSE,FALSE,Hispanic,21.289591232775518,Less than high school,no_partner,TRUE,FALSE,0.1,0.14531804623376327
3758,1.0410614033860526,FALSE,FALSE,Hispanic,25.960681072559503,High school,no_partner,FALSE,FALSE,0.1,1.1251205081569957
3759,0.9138552202850452,FALSE,TRUE,Non-Hispanic Black,33.24321735695175,4-year degree,no_partner,TRUE,TRUE,1.1177081983651862,4.622872657008639
3760,1.2333384897547357,TRUE,FALSE,Non-Hispanic Non-Black,30.658991858004697,High school,no_partner,FALSE,FALSE,0.1,3.9903801138449273
3761,1.4749518449779762,FALSE,TRUE,Non-Hispanic Non-Black,27.01564583159333,2-year degree,married,TRUE,TRUE,4.211460170649077,11.144325408846187
3762,1.4434176642306604,FALSE,TRUE,Non-Hispanic Non-Black,19.333849410356805,High school,no_partner,TRUE,FALSE,1.500648897593195,1.500648897593195
3763,0.5,FALSE,TRUE,Non-Hispanic Black,22.576378983902597,High school,no_partner,FALSE,FALSE,0.1,4.308262500803302
3764,1.4852927419621114,FALSE,TRUE,Non-Hispanic Non-Black,32.37485057591657,4-year degree,married,TRUE,TRUE,2.0658967811101094,5.466281717769868
3765,0.5,FALSE,FALSE,Hispanic,23.46144311963784,High school,no_partner,FALSE,FALSE,0.1,0.1
3766,0.5,FALSE,TRUE,Hispanic,18,High school,no_partner,TRUE,TRUE,1.2362966157514377,3.6759322629836633
3767,1.4428768120522213,FALSE,TRUE,Non-Hispanic Non-Black,18,High school,cohabiting,TRUE,FALSE,2.236694451184922,6.7449737808285075
3768,0.5,FALSE,TRUE,Hispanic,24.245727732956848,High school,cohabiting,FALSE,FALSE,0.1,5.057124915855274
3769,1.268035230625536,FALSE,TRUE,Non-Hispanic Non-Black,30.62459393511419,4-year degree,no_partner,TRUE,TRUE,0.5837418786542057,7.857420804840787
